dateTime_UTC,ax,ay,az,gx,gy,gz,Actividades
1999-01-02 04:00:12.712400,0.4255,0.2615,-9.9719,1.94,2.95,-0.48,Quieto
1999-01-02 04:00:12.781400,-0.2178,0.1382,-10.0832,0.55,2.98,0.33,Quieto
1999-01-02 04:00:12.850400,-0.4931,0.2645,-10.0718,1.22,4.21,-1.02,Quieto
1999-01-02 04:00:12.919400,0.2088,0.2196,-9.9994,1.45,6.64,-0.5,Quieto
1999-01-02 04:00:12.988400,-0.2705,0.1831,-10.1179,-1.07,-3.46,3.08,Quieto
1999-01-02 04:00:13.057400,-0.4021,0.1819,-10.1915,-0.23,3.47,0.19,Quieto
1999-01-02 04:00:13.126400,0.2639,0.085,-9.9384,0.04,3.28,-0.87,Movimiento_1
1999-01-02 04:00:13.195400,-0.2346,0.1867,-10.5236,-1.63,-3.48,1.69,Movimiento_1
1999-01-02 04:00:13.264400,-0.2364,0.319,-11.3991,-0.57,0.76,-1.42,Movimiento_1
1999-01-02 04:00:13.333400,-0.4686,0.3178,-12.8634,-10.23,-0.2,3.71,Movimiento_1
1999-01-02 04:00:13.402300,0.5781,-0.0102,-8.2856,-10.77,1.75,2.19,Movimiento_1
1999-01-02 04:00:13.471300,0.073,0.2908,-5.7615,-18.41,11.92,-1.91,Movimiento_1
1999-01-02 04:00:13.540300,-0.4985,0.2047,-5.5323,-0.19,2.97,-1.08,Movimiento_1
1999-01-02 04:00:13.609300,-0.3058,0.012,-11.1873,25.58,-1.93,-1.58,Movimiento_1
1999-01-02 04:00:13.678300,-0.1053,0.5751,-14.5994,18.94,-18.87,0.32,Movimiento_1
1999-01-02 04:00:13.747300,-0.4045,0.1646,-16.1738,-4.39,-5.1,2.18,Movimiento_1
1999-01-02 04:00:13.816300,-0.7031,0.009,-11.7905,-30.96,8.38,6.3,Movimiento_1
1999-01-02 04:00:13.885300,-0.7253,0.0126,-7.8075,-25.51,23.41,8.23,Movimiento_1
1999-01-02 04:00:13.954300,-0.1783,0.3979,-5.1206,-5.73,34.46,4.26,Movimiento_1
1999-01-02 04:00:14.023300,0.1233,0.4267,-5.8076,16.23,6.23,7.22,Movimiento_1
1999-01-02 04:00:14.092300,0.1975,0.3321,-8.9426,29.83,-6.59,-2.62,Movimiento_1
1999-01-02 04:00:14.161300,0.8898,0.0473,-12.5014,25.85,-24.28,1.95,Movimiento_1
1999-01-02 04:00:14.230300,0.0742,-0.7522,-16.172,6.68,-13.64,4.8,Movimiento_1
1999-01-02 04:00:14.299300,0.3285,-0.2232,-12.7019,-19.15,9.66,0.15,Movimiento_1
1999-01-02 04:00:14.368200,0.7953,-0.0144,-10.4105,-26.85,6.2,5.01,Movimiento_1
1999-01-02 04:00:14.437200,-1.0376,0.3321,-7.9379,-20.49,13.98,-0.47,Movimiento_1
1999-01-02 04:00:14.506200,0.2842,0.6146,-5.2145,-3.68,21.25,-5.56,Movimiento_1
1999-01-02 04:00:14.575200,0.313,0.0963,-7.1396,9.9,-5.52,2.25,Movimiento_1
1999-01-02 04:00:14.644200,-1.0364,0.4063,-9.9474,26.23,-27.76,4.53,Movimiento_1
1999-01-02 04:00:14.713200,0.0981,-0.158,-13.2781,20.44,-14.77,0.79,Movimiento_1
1999-01-02 04:00:14.782200,0.0126,-0.5332,-14.4025,5.91,-5.03,0.94,Movimiento_1
1999-01-02 04:00:14.851200,0.3243,0.3393,-12.4565,-16.51,10.52,0.95,Movimiento_1
1999-01-02 04:00:14.920200,-0.3267,0.0892,-10.2334,-22.69,22.74,0.32,Movimiento_1
1999-01-02 04:00:14.989200,0.0568,0.2597,-6.9834,-19.98,20.18,-0.32,Movimiento_1
1999-01-02 04:00:15.058200,0.0395,-0.0048,-5.1445,-4.94,15.16,-0.74,Movimiento_1
1999-01-02 04:00:15.127200,0.149,0.1987,-7.4017,11.08,-2.49,-3.4,Movimiento_1
1999-01-02 04:00:15.196200,-0.1843,0.4859,-11.0975,16.99,-20.89,-2.93,Movimiento_1
1999-01-02 04:00:15.265200,-0.21,-0.0186,-14.3313,7.97,-15.99,-5.99,Movimiento_1
1999-01-02 04:00:15.334200,-0.0353,0.1855,-13.5791,-5.52,-0.96,3.44,Movimiento_1
1999-01-02 04:00:15.403100,-0.0245,0.0413,-10.9557,-16.81,16.3,2.2,Movimiento_1
1999-01-02 04:00:15.472100,0.2609,0.4039,-8.7894,-15.53,32.51,-1.58,Movimiento_1
1999-01-02 04:00:15.541100,0.0742,0.5661,-7.0965,-8.36,17.03,1.38,Movimiento_1
1999-01-02 04:00:15.610100,0.2118,0.2202,-6.628,11.26,8.83,1.55,Movimiento_1
1999-01-02 04:00:15.679100,0.7205,0.2902,-8.5279,18.56,-13.85,-1.75,Movimiento_1
1999-01-02 04:00:15.748100,-0.301,-0.0281,-11.0963,19.14,-17.58,-5.45,Movimiento_1
1999-01-02 04:00:15.817100,-0.1741,0.0197,-13.0818,15.22,-20.36,1.24,Movimiento_1
1999-01-02 04:00:15.886100,0.2184,-0.3477,-14.6287,-3.71,-5.14,-1.47,Movimiento_1
1999-01-02 04:00:15.955100,0.1502,0.2035,-11.0455,-21.2,13.11,1.22,Movimiento_1
1999-01-02 04:00:16.024100,-0.3716,0.2388,-9.6452,-21.46,19.65,2.56,Movimiento_1
1999-01-02 04:00:16.093100,-0.137,0.6475,-7.0882,-15.93,19.15,-0.5,Movimiento_1
1999-01-02 04:00:16.162100,-0.0945,0.304,-6.8464,-1.3,10.32,-0.98,Movimiento_1
1999-01-02 04:00:16.231100,-0.0281,0.286,-7.7111,16.44,-8.66,-3.07,Movimiento_1
1999-01-02 04:00:16.300100,-0.1029,0.1909,-10.3752,21.42,-13.42,-4.4,Movimiento_1
1999-01-02 04:00:16.369100,-0.1861,0.3973,-13.3727,15.25,-20.06,-3.17,Movimiento_1
1999-01-02 04:00:16.438000,-0.2896,0.6074,-14.2643,-3.19,-1.69,-1.08,Movimiento_1
1999-01-02 04:00:16.507000,0.0832,0.3405,-11.1358,-11.25,14.38,3.93,Movimiento_1
1999-01-02 04:00:16.576000,-0.0676,0.1053,-9.2873,-13.87,20.7,0.66,Movimiento_1
1999-01-02 04:00:16.645000,-0.2926,0.2328,-7.9146,-10.69,17.51,4.63,Movimiento_1
1999-01-02 04:00:16.714000,0.2645,0.4207,-6.8973,1.62,15.3,-2.24,Movimiento_1
1999-01-02 04:00:16.783000,0.0209,0.3573,-8.279,17.52,-5.56,0.6,Movimiento_1
1999-01-02 04:00:16.852000,0.1526,0.3806,-10.1149,14.04,-21.54,-0.06,Movimiento_1
1999-01-02 04:00:16.921000,-0.6445,-0.2495,-12.5989,12.27,-13.3,-3.94,Movimiento_1
1999-01-02 04:00:16.990000,0.1173,0.0102,-13.5971,-2.03,-0.88,0.54,Movimiento_1
1999-01-02 04:00:17.059000,-0.1831,-0.1089,-11.876,-16.79,6.68,2.91,Movimiento_1
1999-01-02 04:00:17.128000,-0.371,0.5906,-9.6924,-20.33,28.52,-5.84,Movimiento_1
1999-01-02 04:00:17.197000,0.2705,0.8743,-7.4939,-16.58,15.5,0.91,Movimiento_1
1999-01-02 04:00:17.266000,-0.1855,0.5775,-7.2019,0.73,2.2,2.1,Movimiento_1
1999-01-02 04:00:17.335000,-0.0377,0.2753,-7.2587,15.99,-7.14,-1.9,Movimiento_1
1999-01-02 04:00:17.403900,-0.1161,0.0072,-9.65,24.74,-16.38,-3.52,Movimiento_1
1999-01-02 04:00:17.472900,-0.1759,0.2256,-12.8006,17.71,-20.5,-4.02,Movimiento_1
1999-01-02 04:00:17.541900,-0.2723,-0.2124,-15.5928,8.62,-0.86,-1.43,Movimiento_1
1999-01-02 04:00:17.610900,0.0335,0.7654,-11.2399,-24.83,7.01,1.74,Movimiento_1
1999-01-02 04:00:17.679900,-0.2346,0.2148,-9.9061,-22.12,29.55,-0.83,Movimiento_1
1999-01-02 04:00:17.748900,-0.0024,0.5344,-7.2593,-19.9,18.33,-5.18,Movimiento_1
1999-01-02 04:00:17.817900,-0.4733,0.6648,-6.7207,-4.8,4.47,-2.21,Movimiento_1
1999-01-02 04:00:17.886900,-0.2615,0.687,-7.2497,14.26,1.72,-1.31,Movimiento_1
1999-01-02 04:00:17.955900,0.07,0.1711,-9.8738,24.29,-11.38,0.27,Movimiento_1
1999-01-02 04:00:18.024900,-0.4494,-0.1197,-11.0718,28.72,-28.34,0.18,Movimiento_1
1999-01-02 04:00:18.093900,-0.6301,0.1358,-14.3517,14.72,-14.69,0.16,Movimiento_1
1999-01-02 04:00:18.162900,-0.5158,0.3321,-12.7509,-10.82,2.73,3.35,Movimiento_1
1999-01-02 04:00:18.231900,-0.5475,0.0287,-10.7385,-18.11,16.15,5.17,Movimiento_1
1999-01-02 04:00:18.300900,-0.5063,0.4452,-8.2575,-17.57,18.94,6.45,Movimiento_1
1999-01-02 04:00:18.369900,0.0407,0.0557,-7.1055,-9.32,12.15,6.67,Movimiento_1
1999-01-02 04:00:18.438800,-0.2854,0.2304,-7.4305,4.87,1.18,0.49,Movimiento_1
1999-01-02 04:00:18.507800,-0.6523,0.155,-8.7374,16.49,-10.59,-1.97,Movimiento_1
1999-01-02 04:00:18.576800,-0.2974,-0.1526,-11.6887,20.24,-14.46,-2.19,Movimiento_1
1999-01-02 04:00:18.645800,-0.5128,0.286,-12.9233,18.82,-14.32,1.79,Movimiento_1
1999-01-02 04:00:18.714800,-0.6295,-0.3776,-13.8622,-5.09,4.69,0.3,Movimiento_1
1999-01-02 04:00:18.783800,-0.6708,0.1394,-10.4632,-18.58,9.37,2.62,Movimiento_1
1999-01-02 04:00:18.852800,-0.3884,0.1334,-9.5943,-15.6,14.84,3.75,Movimiento_1
1999-01-02 04:00:18.921800,-0.2884,0.3632,-7.7374,-15.99,18.87,-1.42,Movimiento_1
1999-01-02 04:00:18.990800,-0.687,0.5242,-6.8733,0.23,3.45,1.72,Movimiento_1
1999-01-02 04:00:19.059800,-0.5924,0.3824,-8.1402,14.17,-7.04,-1.22,Movimiento_1
