dateTime_UTC,ax,ay,az,gx,gy,gz
1999-01-15 10:06:06.5066,0.5685,0.243,-10.1442,1.15,3.25,1.75
1999-01-15 10:06:06.5757,0.5673,0.2615,-10.1407,0.63,3.19,2.0
1999-01-15 10:06:06.6449,0.5685,0.2705,-10.1514,0.71,3.19,1.98
1999-01-15 10:06:06.7140,0.5589,0.2609,-10.1586,0.73,3.37,2.08
1999-01-15 10:06:06.7832,0.5721,0.2597,-10.1419,1.1,3.32,1.87
1999-01-15 10:06:06.8524,0.5523,0.2675,-10.1413,1.08,3.42,1.57
1999-01-15 10:06:06.9215,0.5583,0.2567,-10.152,0.91,3.24,1.65
1999-01-15 10:06:06.9907,0.5679,0.2633,-10.1383,1.01,3.02,1.58
1999-01-15 10:06:07.0599,0.5667,0.2795,-10.1586,0.94,3.07,1.47
1999-01-15 10:06:07.1290,0.5691,0.2705,-10.1478,0.87,3.18,1.7
1999-01-15 10:06:07.1982,0.5637,0.283,-10.1532,0.82,3.31,1.54
1999-01-15 10:06:07.2674,0.5326,0.2932,-10.1353,0.79,3.4,1.54
1999-01-15 10:06:07.3365,0.5559,0.2705,-10.1484,1.08,3.09,1.48
1999-01-15 10:06:07.4057,0.5697,0.2717,-10.146,0.97,2.98,1.32
1999-01-15 10:06:07.4748,0.5278,0.2908,-10.1197,0.94,3.18,1.44
1999-01-15 10:06:07.5440,0.5685,0.2645,-10.1359,1.0,3.18,1.29
1999-01-15 10:06:07.6132,0.5553,0.3046,-10.1323,1.07,3.29,1.28
1999-01-15 10:06:07.6823,0.5601,0.2711,-10.1359,1.26,3.24,1.33
1999-01-15 10:06:07.7515,0.5667,0.2669,-10.1568,0.95,2.99,1.29
1999-01-15 10:06:07.8207,0.5577,0.2813,-10.1389,1.05,3.09,1.25
1999-01-15 10:06:07.8898,0.5715,0.2645,-10.1413,1.3,3.24,1.16
1999-01-15 10:06:07.9590,0.5631,0.283,-10.1383,1.33,3.26,1.48
1999-01-15 10:06:08.0282,0.5637,0.2789,-10.146,0.87,3.21,1.45
1999-01-15 10:06:08.0973,0.5565,0.2567,-10.1544,1.05,3.24,1.32
1999-01-15 10:06:08.1665,0.5661,0.2633,-10.1472,0.97,3.19,1.22
1999-01-15 10:06:08.2356,0.5583,0.2639,-10.1389,0.93,3.32,1.23
1999-01-15 10:06:08.3048,0.5685,0.2807,-10.1359,1.35,3.4,1.18
1999-01-15 10:06:08.3740,0.5565,0.2615,-10.1442,1.07,3.17,1.09
1999-01-15 10:06:08.4431,0.5667,0.2663,-10.146,1.11,3.24,1.25
1999-01-15 10:06:08.5123,0.5643,0.2651,-10.1448,1.29,3.25,1.09
1999-01-15 10:06:08.5815,0.5691,0.2681,-10.152,1.21,3.15,1.07
1999-01-15 10:06:08.6506,0.5631,0.283,-10.1454,1.1,3.16,0.98
1999-01-15 10:06:08.7198,0.5577,0.2705,-10.1496,1.23,2.96,0.97
1999-01-15 10:06:08.7890,0.5613,0.2645,-10.1419,0.96,3.2,1.07
1999-01-15 10:06:08.8581,0.5655,0.2609,-10.1478,0.82,2.86,1.31
1999-01-15 10:06:08.9273,0.5505,0.2573,-10.1538,1.2,2.98,1.17
1999-01-15 10:06:08.9964,0.5625,0.2549,-10.1532,1.12,3.24,1.25
1999-01-15 10:06:09.0656,0.5727,0.2651,-10.1538,1.09,3.31,1.14
1999-01-15 10:06:09.1348,0.5553,0.2639,-10.1532,1.11,3.19,1.27
1999-01-15 10:06:09.2039,0.5631,0.2687,-10.1472,1.08,3.17,1.18
1999-01-15 10:06:09.2731,0.5631,0.2579,-10.158,1.08,3.16,1.18
1999-01-15 10:06:09.3423,0.5571,0.2507,-10.1562,0.96,3.01,1.04
1999-01-15 10:06:09.4114,0.5517,0.2513,-10.1359,1.16,2.94,1.17
1999-01-15 10:06:09.4806,0.5643,0.2525,-10.1466,1.27,3.05,1.16
1999-01-15 10:06:09.5498,0.5547,0.2621,-10.1592,1.0,3.24,1.26
1999-01-15 10:06:09.6189,0.5511,0.2382,-10.1478,1.24,3.15,1.23
1999-01-15 10:06:09.6881,0.5601,0.2489,-10.1508,1.31,2.97,1.1
1999-01-15 10:06:09.7572,0.5469,0.2483,-10.1514,1.48,2.96,1.18
1999-01-15 10:06:09.8264,0.5577,0.24,-10.1413,1.12,3.03,0.99
1999-01-15 10:06:09.8956,0.5517,0.2394,-10.1478,1.06,3.31,1.24
1999-01-15 10:06:09.9647,0.5565,0.2346,-10.152,1.14,3.0,1.11
1999-01-15 10:06:10.0339,0.5589,0.2447,-10.1454,1.08,2.96,1.05
1999-01-15 10:06:10.1031,0.5559,0.2424,-10.1448,1.1,2.98,1.16
1999-01-15 10:06:10.1722,0.5559,0.2322,-10.146,1.02,2.84,1.18
1999-01-15 10:06:10.2414,0.5368,0.2346,-10.1419,1.3,2.95,1.19
1999-01-15 10:06:10.3106,0.5452,0.2346,-10.152,1.16,3.15,1.08
1999-01-15 10:06:10.3797,0.5434,0.2268,-10.1454,1.29,3.0,1.18
1999-01-15 10:06:10.4489,0.5493,0.2298,-10.1413,1.16,3.05,1.17
1999-01-15 10:06:10.5181,0.5428,0.2232,-10.1514,1.04,3.01,1.15
1999-01-15 10:06:10.5872,0.5529,0.2178,-10.1413,0.78,2.98,1.09
1999-01-15 10:06:10.6564,0.5452,0.2274,-10.1407,0.88,3.07,1.07
1999-01-15 10:06:10.7255,0.5493,0.2148,-10.1664,1.17,3.16,1.16
1999-01-15 10:06:10.7947,0.5469,0.228,-10.1383,0.99,3.0,1.13
1999-01-15 10:06:10.8639,0.5278,0.2196,-10.1413,1.1,3.31,1.13
1999-01-15 10:06:10.9330,0.5308,0.2136,-10.1484,1.09,3.15,1.16
1999-01-15 10:06:11.0022,0.5302,0.225,-10.1454,1.23,3.0,1.29
1999-01-15 10:06:11.0714,0.5338,0.2214,-10.1508,1.05,3.24,1.11
1999-01-15 10:06:11.1405,0.5469,0.2166,-10.1454,0.93,3.32,0.92
1999-01-15 10:06:11.2097,0.5374,0.2172,-10.1496,1.02,3.03,0.87
1999-01-15 10:06:11.2789,0.532,0.2178,-10.149,0.94,2.94,1.09
1999-01-15 10:06:11.3480,0.544,0.2106,-10.1514,1.1,3.11,1.16
1999-01-15 10:06:11.4172,0.5326,0.2268,-10.1532,1.2,3.12,1.23
1999-01-15 10:06:11.4863,0.5272,0.207,-10.1526,1.05,3.11,1.14
1999-01-15 10:06:11.5555,0.5469,0.2142,-10.1419,1.01,3.03,1.16
1999-01-15 10:06:11.6247,0.5236,0.2202,-10.1628,1.09,2.95,1.06
1999-01-15 10:06:11.6938,0.5368,0.2118,-10.143,0.86,3.44,1.14
1999-01-15 10:06:11.7630,0.5296,0.2232,-10.1514,1.0,3.26,1.18
1999-01-15 10:06:11.8322,0.5242,0.2262,-10.1508,0.98,3.31,1.1
1999-01-15 10:06:11.9013,0.5362,0.222,-10.152,1.15,3.09,1.15
1999-01-15 10:06:11.9705,0.5332,0.2238,-10.1544,1.03,3.27,1.21
1999-01-15 10:06:12.0397,0.5475,0.2262,-10.1484,0.99,3.0,1.07
1999-01-15 10:06:12.1088,0.5266,0.2214,-10.1556,1.17,3.16,1.12
1999-01-15 10:06:12.1780,0.535,0.2196,-10.1586,0.98,3.18,1.18
1999-01-15 10:06:12.2471,0.5386,0.2172,-10.146,1.23,3.13,1.11
1999-01-15 10:06:12.3163,0.5362,0.2202,-10.1466,1.18,3.16,1.18
1999-01-15 10:06:12.3855,0.529,0.2202,-10.149,1.02,3.24,1.16
1999-01-15 10:06:12.4546,0.529,0.2142,-10.1568,1.03,3.26,1.13
1999-01-15 10:06:12.5238,0.5338,0.21,-10.1419,1.06,3.33,1.13
1999-01-15 10:06:12.5930,0.526,0.2118,-10.1484,1.04,3.32,1.03
1999-01-15 10:06:12.6621,0.541,0.2082,-10.1526,0.87,3.09,1.09
1999-01-15 10:06:12.7313,0.5206,0.2196,-10.1508,0.94,3.29,1.17
1999-01-15 10:06:12.8005,0.5314,0.2142,-10.1526,0.88,3.29,1.16
1999-01-15 10:06:12.8696,0.5457,0.21,-10.1682,0.95,3.27,1.22
1999-01-15 10:06:12.9388,0.5278,0.2178,-10.146,1.18,3.05,1.0
1999-01-15 10:06:13.0079,0.5344,0.2106,-10.1562,1.08,3.11,1.23
1999-01-15 10:06:13.0771,0.5326,0.219,-10.155,1.07,3.18,1.24
1999-01-15 10:06:13.1463,0.5338,0.2053,-10.152,0.85,3.37,1.19
1999-01-15 10:06:13.2154,0.5368,0.2262,-10.1532,1.02,2.95,1.22
1999-01-15 10:06:13.2846,0.5302,0.2094,-10.1496,1.24,3.23,1.09
1999-01-15 10:06:13.3538,0.5332,0.2148,-10.1484,0.96,3.12,1.11
1999-01-15 10:06:13.4229,0.5314,0.2142,-10.1448,1.08,3.23,1.19
1999-01-15 10:06:13.4921,0.5284,0.2082,-10.1401,1.35,2.9,1.04
1999-01-15 10:06:13.5613,0.5332,0.2142,-10.1586,1.13,3.05,1.22
1999-01-15 10:06:13.6304,0.5386,0.2106,-10.1472,1.23,3.23,1.26
1999-01-15 10:06:13.6996,0.4931,0.2765,-10.146,1.14,3.4,1.07
1999-01-15 10:06:13.7688,0.5212,0.213,-10.149,0.94,3.21,1.02
1999-01-15 10:06:13.8379,0.5332,0.2106,-10.1508,0.93,3.21,1.09
1999-01-15 10:06:13.9071,0.5284,0.2088,-10.155,0.88,3.2,1.16
1999-01-15 10:06:13.9762,0.5122,0.2118,-10.1436,1.07,3.11,0.97
1999-01-15 10:06:14.0454,0.5398,0.213,-10.1472,0.88,3.07,1.1
1999-01-15 10:06:14.1146,0.5398,0.2148,-10.1419,0.86,3.3,1.24
1999-01-15 10:06:14.1837,0.5236,0.2035,-10.1466,1.15,3.55,1.16
1999-01-15 10:06:14.2529,0.5428,0.2023,-10.167,1.03,3.41,1.28
1999-01-15 10:06:14.3221,0.5344,0.2005,-10.1586,0.99,3.4,1.32
1999-01-15 10:06:14.3912,0.5308,0.2065,-10.1604,0.93,3.2,1.2
1999-01-15 10:06:14.4604,0.523,0.2088,-10.1425,1.05,3.14,1.02
1999-01-15 10:06:14.5296,0.5242,0.2082,-10.1419,1.09,2.87,1.11
1999-01-15 10:06:14.5987,0.587,0.1293,-10.1933,0.87,3.27,1.09
1999-01-15 10:06:14.6679,0.5308,0.1963,-10.1502,0.9,3.28,0.91
1999-01-15 10:06:14.7370,0.5314,0.1987,-10.1526,0.83,3.32,1.06
1999-01-15 10:06:14.8062,0.5266,0.2065,-10.1628,0.95,3.44,1.15
1999-01-15 10:06:14.8754,0.5404,0.1921,-10.152,1.09,3.55,1.09
1999-01-15 10:06:14.9445,0.5571,0.1586,-10.1766,1.04,3.32,1.11
1999-01-15 10:06:15.0137,0.5332,0.1981,-10.1544,1.08,3.2,1.17
1999-01-15 10:06:15.0829,0.5308,0.2017,-10.1478,1.07,3.23,1.3
1999-01-15 10:06:15.1520,0.5344,0.1969,-10.161,1.14,3.32,1.21
1999-01-15 10:06:15.2212,0.5296,0.1957,-10.1526,1.23,3.44,1.12
1999-01-15 10:06:15.2904,0.5404,0.1993,-10.1448,1.16,3.16,0.98
1999-01-15 10:06:15.3595,0.5392,0.2029,-10.1556,1.12,3.16,1.13
1999-01-15 10:06:15.4287,0.5344,0.1999,-10.1502,0.98,3.29,1.13
1999-01-15 10:06:15.4978,0.5314,0.2059,-10.1502,0.99,3.39,1.1
1999-01-15 10:06:15.5670,0.5266,0.2076,-10.1538,0.94,3.37,1.07
1999-01-15 10:06:15.6362,0.5278,0.2094,-10.155,0.85,3.24,1.05
1999-01-15 10:06:15.7053,0.5218,0.2106,-10.1395,0.93,3.44,1.16
1999-01-15 10:06:15.7745,0.5392,0.21,-10.1502,1.01,3.24,1.09
1999-01-15 10:06:15.8437,0.5457,0.2005,-10.1478,0.9,3.25,1.1
1999-01-15 10:06:15.9128,0.5206,0.2214,-10.152,1.13,3.18,0.97
1999-01-15 10:06:15.9820,0.5338,0.1957,-10.146,1.23,3.24,1.02
1999-01-15 10:06:16.0512,0.523,0.2154,-10.155,1.09,3.04,0.95
1999-01-15 10:06:16.1203,0.5308,0.2118,-10.1466,1.12,3.12,1.16
1999-01-15 10:06:16.1895,0.529,0.2059,-10.158,0.98,3.38,1.14
1999-01-15 10:06:16.2586,0.5362,0.2106,-10.1413,1.15,3.19,1.19
1999-01-15 10:06:16.3278,0.5284,0.2023,-10.1478,0.81,3.26,1.15
1999-01-15 10:06:16.3970,0.5296,0.2059,-10.1478,0.94,3.17,0.89
1999-01-15 10:06:16.4661,0.5362,0.2023,-10.1454,0.88,3.45,1.11
1999-01-15 10:06:16.5353,0.5314,0.21,-10.1478,0.88,3.24,1.04
1999-01-15 10:06:16.6045,0.5344,0.2041,-10.152,0.6,3.04,0.94
1999-01-15 10:06:16.6736,0.544,0.2136,-10.1544,0.62,3.19,1.11
1999-01-15 10:06:16.7428,0.5278,0.2196,-10.1448,1.11,3.4,1.07
1999-01-15 10:06:16.8120,0.5362,0.2023,-10.1442,1.13,3.2,1.32
1999-01-15 10:06:16.8811,0.5308,0.21,-10.152,0.74,3.12,1.06
1999-01-15 10:06:16.9503,0.5416,0.207,-10.149,1.12,3.52,1.09
1999-01-15 10:06:17.0195,0.541,0.2208,-10.1568,1.23,3.09,1.07
1999-01-15 10:06:17.0886,0.5308,0.21,-10.1508,0.8,3.32,1.08
1999-01-15 10:06:17.1578,0.5428,0.213,-10.1454,0.8,3.36,1.17
1999-01-15 10:06:17.2269,0.5356,0.2118,-10.1436,0.98,3.21,1.23
1999-01-15 10:06:17.2961,0.5386,0.207,-10.1472,1.05,3.3,1.26
1999-01-15 10:06:17.3653,0.5422,0.2184,-10.1538,1.14,3.34,1.23
1999-01-15 10:06:17.4344,0.5338,0.225,-10.1502,1.14,3.31,1.22
1999-01-15 10:06:17.5036,0.5332,0.2214,-10.1532,1.23,3.61,1.33
1999-01-15 10:06:17.5728,0.5469,0.2196,-10.1466,0.8,3.25,1.17
1999-01-15 10:06:17.6419,0.5422,0.2124,-10.158,0.85,3.26,1.29
1999-01-15 10:06:17.7111,0.5404,0.2106,-10.143,0.94,3.32,1.16
1999-01-15 10:06:17.7803,0.5422,0.2094,-10.1496,0.73,3.28,1.02
1999-01-15 10:06:17.8494,0.5452,0.2154,-10.155,1.0,3.19,1.02
1999-01-15 10:06:17.9186,0.5368,0.2082,-10.1323,1.03,3.19,1.12
1999-01-15 10:06:17.9877,0.5386,0.2154,-10.1496,1.03,3.15,1.34
1999-01-15 10:06:18.0569,0.5428,0.225,-10.167,1.09,3.11,1.09
1999-01-15 10:06:18.1261,0.5398,0.2274,-10.1496,1.23,3.07,1.09
1999-01-15 10:06:18.1952,0.5416,0.2202,-10.1574,0.99,3.11,1.04
1999-01-15 10:06:18.2644,0.5422,0.2154,-10.1586,0.99,3.07,1.23
1999-01-15 10:06:18.3336,0.5344,0.2238,-10.1484,1.31,3.09,1.11
1999-01-15 10:06:18.4027,0.5368,0.2154,-10.1454,1.36,3.12,1.02
1999-01-15 10:06:18.4719,0.5469,0.219,-10.158,1.28,3.24,1.23
1999-01-15 10:06:18.5411,0.5386,0.219,-10.1395,1.09,3.18,1.16
1999-01-15 10:06:18.6102,0.5535,0.213,-10.1448,0.94,3.16,1.33
1999-01-15 10:06:18.6794,0.5475,0.2106,-10.1359,1.01,3.06,1.16
1999-01-15 10:06:18.7485,0.5404,0.2023,-10.1694,1.14,3.25,1.23
1999-01-15 10:06:18.8177,0.544,0.2076,-10.1508,0.96,3.07,1.25
1999-01-15 10:06:18.8869,0.5386,0.2208,-10.1484,1.09,2.92,1.06
1999-01-15 10:06:18.9560,0.5469,0.2088,-10.1425,1.09,3.11,1.15
1999-01-15 10:06:19.0252,0.5404,0.2124,-10.155,1.24,3.18,1.14
1999-01-15 10:06:19.0944,0.5332,0.2178,-10.1628,1.16,2.97,1.32
1999-01-15 10:06:19.1635,0.5272,0.2256,-10.1526,0.8,3.11,1.38
1999-01-15 10:06:19.2327,0.5344,0.1957,-10.1574,1.21,3.1,1.21
1999-01-15 10:06:19.3019,0.5529,0.2112,-10.1652,1.17,3.31,1.02
1999-01-15 10:06:19.3710,0.5481,0.2065,-10.1658,0.88,3.28,0.98
1999-01-15 10:06:19.4402,0.5374,0.2142,-10.1448,1.17,3.21,1.06
1999-01-15 10:06:19.5093,0.5398,0.2136,-10.152,1.07,3.3,1.05
1999-01-15 10:06:19.5785,0.5422,0.2041,-10.1442,1.08,3.15,1.06
1999-01-15 10:06:19.6477,0.5457,0.2047,-10.1419,1.15,3.5,1.14
1999-01-15 10:06:19.7168,0.5368,0.2088,-10.1502,1.23,3.35,1.1
1999-01-15 10:06:19.7860,0.5254,0.2065,-10.1562,1.08,3.09,1.2
1999-01-15 10:06:19.8552,0.5326,0.2053,-10.1598,1.02,3.13,1.15
1999-01-15 10:06:19.9243,0.5344,0.2047,-10.1436,1.09,2.97,1.16
1999-01-15 10:06:19.9935,0.5392,0.207,-10.149,0.88,2.92,1.27
1999-01-15 10:06:20.0627,0.5338,0.21,-10.1628,0.88,3.19,1.21
1999-01-15 10:06:20.1318,0.5392,0.2082,-10.1395,1.09,3.19,1.08
1999-01-15 10:06:20.2010,0.5475,0.2076,-10.1538,0.88,3.2,1.07
1999-01-15 10:06:20.2702,0.5326,0.2035,-10.1365,0.97,3.09,1.23
1999-01-15 10:06:20.3393,0.5475,0.2029,-10.1496,1.21,3.11,1.18
1999-01-15 10:06:20.4085,0.5452,0.2178,-10.1353,1.07,3.19,1.16
1999-01-15 10:06:20.4776,0.5428,0.2041,-10.155,0.99,3.41,1.09
1999-01-15 10:06:20.5468,0.5344,0.2118,-10.1502,1.16,3.21,1.14
1999-01-15 10:06:20.6160,0.5463,0.1987,-10.1436,1.22,3.26,1.14
1999-01-15 10:06:20.6851,0.5392,0.2088,-10.1466,1.09,3.14,0.99
1999-01-15 10:06:20.7543,0.5446,0.2035,-10.1419,1.06,3.31,0.94
1999-01-15 10:06:20.8235,0.5296,0.1963,-10.1496,0.96,3.46,1.01
1999-01-15 10:06:20.8926,0.5392,0.2172,-10.1413,0.66,3.26,1.05
1999-01-15 10:06:20.9618,0.5296,0.2214,-10.1514,1.02,3.19,0.96
1999-01-15 10:06:21.0310,0.5176,0.2382,-10.143,1.02,3.07,1.04
1999-01-15 10:06:21.1001,0.5344,0.1945,-10.1413,0.92,3.32,1.04
1999-01-15 10:06:21.1693,0.5308,0.2005,-10.1664,1.02,3.4,0.97
1999-01-15 10:06:21.2384,0.5404,0.2017,-10.1568,1.01,3.32,1.16
1999-01-15 10:06:21.3076,0.5452,0.1957,-10.1616,0.97,3.26,1.11
1999-01-15 10:06:21.3768,0.538,0.2041,-10.1562,1.14,3.19,1.22
1999-01-15 10:06:21.4459,0.529,0.2124,-10.1538,0.77,2.98,1.19
1999-01-15 10:06:21.5151,0.5344,0.1807,-10.1508,0.99,3.12,1.07
1999-01-15 10:06:21.5843,0.5254,0.1969,-10.1484,1.04,3.03,1.12
1999-01-15 10:06:21.6534,0.5284,0.2053,-10.1478,1.1,3.07,1.1
1999-01-15 10:06:21.7226,0.5404,0.2065,-10.1604,0.97,3.37,1.1
1999-01-15 10:06:21.7918,0.5374,0.1933,-10.155,1.19,3.1,1.04
1999-01-15 10:06:21.8609,0.5338,0.2065,-10.1442,0.96,3.04,1.06
1999-01-15 10:06:21.9301,0.529,0.2059,-10.149,1.05,2.9,1.15
1999-01-15 10:06:21.9992,0.5374,0.2035,-10.1466,1.06,3.11,1.13
1999-01-15 10:06:22.0684,0.535,0.1891,-10.1514,0.94,3.19,1.14
1999-01-15 10:06:22.1376,0.5272,0.2053,-10.1335,1.3,3.33,1.16
1999-01-15 10:06:22.2067,0.5374,0.1951,-10.143,1.21,3.28,1.3
1999-01-15 10:06:22.2759,0.5326,0.2053,-10.1359,1.1,3.0,1.12
1999-01-15 10:06:22.3451,0.5535,0.1711,-10.1682,1.12,2.99,1.03
1999-01-15 10:06:22.4142,0.5326,0.1963,-10.152,1.1,3.08,1.09
1999-01-15 10:06:22.4834,0.532,0.1987,-10.1502,1.2,3.15,0.99
1999-01-15 10:06:22.5526,0.532,0.1897,-10.1544,1.33,3.26,1.12
1999-01-15 10:06:22.6217,0.5362,0.1861,-10.1371,1.22,3.31,1.04
1999-01-15 10:06:22.6909,0.5332,0.1891,-10.149,1.3,3.1,1.1
1999-01-15 10:06:22.7600,0.5218,0.1951,-10.146,1.28,3.6,1.09
1999-01-15 10:06:22.8292,0.5302,0.1921,-10.1616,1.0,3.17,1.24
1999-01-15 10:06:22.8994,0.5278,0.2047,-10.1526,1.02,3.31,1.0
1999-01-15 10:06:22.9686,0.5332,0.1861,-10.1598,0.94,3.23,0.99
1999-01-15 10:06:23.0378,0.5308,0.1831,-10.146,0.86,3.16,0.93
1999-01-15 10:06:23.1069,0.529,0.1837,-10.1436,0.93,3.0,1.03
1999-01-15 10:06:23.1761,0.5326,0.2053,-10.1556,1.19,3.15,1.09
1999-01-15 10:06:23.2453,0.523,0.2023,-10.1413,0.94,3.31,1.21
1999-01-15 10:06:23.3145,0.5188,0.1957,-10.1419,0.98,3.04,1.23
1999-01-15 10:06:23.3837,0.5272,0.1897,-10.1532,1.05,3.19,1.14
1999-01-15 10:06:23.4529,0.5236,0.1909,-10.1532,1.14,3.06,1.16
1999-01-15 10:06:23.5221,0.52,0.213,-10.146,0.94,3.08,0.95
1999-01-15 10:06:23.5913,0.526,0.1927,-10.1496,0.85,3.47,1.08
1999-01-15 10:06:23.6605,0.5248,0.1939,-10.1502,0.81,3.47,1.09
1999-01-15 10:06:23.7296,0.5302,0.1915,-10.146,0.89,3.23,1.05
1999-01-15 10:06:23.7988,0.5392,0.1933,-10.1574,1.08,3.32,1.08
1999-01-15 10:06:23.8680,0.5242,0.1957,-10.143,0.95,3.26,1.09
1999-01-15 10:06:23.9372,0.5212,0.1957,-10.1454,1.12,3.42,1.14
1999-01-15 10:06:24.0064,0.5356,0.1885,-10.1532,0.94,3.27,1.23
1999-01-15 10:06:24.0756,0.5212,0.2035,-10.1466,0.86,3.21,1.05
1999-01-15 10:06:24.1448,0.5206,0.1957,-10.155,0.71,3.32,1.04
1999-01-15 10:06:24.2140,0.535,0.1843,-10.1425,0.68,3.21,1.1
1999-01-15 10:06:24.2832,0.5242,0.1903,-10.149,0.88,3.17,1.12
1999-01-15 10:06:24.3524,0.5314,0.1939,-10.152,1.09,3.54,1.33
1999-01-15 10:06:24.4215,0.5332,0.1963,-10.1478,1.01,3.36,1.28
1999-01-15 10:06:24.4907,0.5446,0.2023,-10.1407,1.07,3.25,1.01
1999-01-15 10:06:24.5599,0.5194,0.2035,-10.1484,1.0,3.08,1.11
1999-01-15 10:06:24.6291,0.5374,0.1975,-10.149,0.92,3.16,1.19
1999-01-15 10:06:24.6983,0.5332,0.1969,-10.1574,1.08,3.22,1.08
1999-01-15 10:06:24.7675,0.5302,0.2011,-10.1448,1.21,3.33,1.19
1999-01-15 10:06:24.8367,0.5242,0.2011,-10.146,0.75,3.19,1.19
1999-01-15 10:06:24.9059,0.5152,0.2029,-10.1496,0.86,3.16,1.25
1999-01-15 10:06:24.9751,0.5194,0.1999,-10.1526,0.97,3.23,1.19
1999-01-15 10:06:25.0442,0.5236,0.1987,-10.155,0.82,3.38,1.2
1999-01-15 10:06:25.1134,0.5164,0.2023,-10.1568,0.83,3.16,1.16
1999-01-15 10:06:25.1826,0.5314,0.2106,-10.1436,1.06,3.29,1.01
1999-01-15 10:06:25.2518,0.5338,0.2088,-10.1496,1.14,3.2,1.11
1999-01-15 10:06:25.3210,0.5224,0.2011,-10.1377,1.17,3.11,0.96
1999-01-15 10:06:25.3902,0.5194,0.1855,-10.1538,1.31,3.23,0.94
1999-01-15 10:06:25.4594,0.5434,0.1999,-10.1466,1.05,3.19,1.0
1999-01-15 10:06:25.5286,0.5164,0.1849,-10.1448,1.16,3.19,1.09
1999-01-15 10:06:25.5978,0.517,0.1957,-10.1532,1.33,3.04,0.86
1999-01-15 10:06:25.6670,0.5212,0.1975,-10.1628,1.19,3.18,0.95
1999-01-15 10:06:25.7361,0.517,0.1837,-10.1598,1.33,3.02,1.12
1999-01-15 10:06:25.8053,0.5098,0.1885,-10.1508,1.3,2.95,1.16
1999-01-15 10:06:25.8745,0.5218,0.1825,-10.1586,1.26,3.06,1.04
1999-01-15 10:06:25.9437,0.511,0.1723,-10.1532,1.07,3.16,1.04
1999-01-15 10:06:26.0129,0.5122,0.1807,-10.1568,0.99,3.15,1.19
1999-01-15 10:06:26.0821,0.5081,0.1729,-10.1371,1.06,3.2,1.14
1999-01-15 10:06:26.1513,0.5128,0.1783,-10.1508,0.93,3.11,1.21
1999-01-15 10:06:26.2205,0.5021,0.1664,-10.1454,1.14,3.11,1.15
1999-01-15 10:06:26.2897,0.5051,0.1694,-10.1538,1.2,3.12,0.88
1999-01-15 10:06:26.3588,0.5051,0.1622,-10.1514,1.35,3.05,1.17
1999-01-15 10:06:26.4280,0.4919,0.1526,-10.1508,1.12,2.98,1.26
1999-01-15 10:06:26.4972,0.4961,0.1502,-10.1634,1.1,3.06,1.31
1999-01-15 10:06:26.5664,0.4991,0.1646,-10.1556,1.02,2.85,1.18
1999-01-15 10:06:26.6356,0.4937,0.155,-10.1508,0.92,2.76,1.0
1999-01-15 10:06:26.7048,0.5176,0.1694,-10.1484,0.89,3.01,1.17
1999-01-15 10:06:26.7740,0.4859,0.1418,-10.158,0.94,2.89,1.1
1999-01-15 10:06:26.8432,0.4859,0.152,-10.1514,1.02,3.16,1.22
1999-01-15 10:06:26.9124,0.5116,0.14,-10.1574,1.11,3.25,0.95
1999-01-15 10:06:26.9816,0.4781,0.1418,-10.1496,1.22,3.01,1.09
1999-01-15 10:06:27.0507,0.4632,0.1574,-10.1574,1.21,3.02,1.11
1999-01-15 10:06:27.1199,0.4997,0.1334,-10.1514,1.06,3.31,1.01
1999-01-15 10:06:27.1891,0.4877,0.146,-10.146,1.03,3.11,1.06
1999-01-15 10:06:27.2583,0.4883,0.1646,-10.1556,1.02,2.98,1.12
1999-01-15 10:06:27.3275,0.4159,0.1245,-10.1646,1.26,2.85,1.19
1999-01-15 10:06:27.3967,0.4721,0.091,-10.1538,1.02,3.04,1.2
1999-01-15 10:06:27.4659,0.52,0.1717,-10.1287,1.14,3.12,1.08
1999-01-15 10:06:27.5351,0.4614,0.1245,-10.1712,1.15,3.18,1.22
1999-01-15 10:06:27.6043,0.4626,0.1412,-10.1484,1.2,2.98,1.02
1999-01-15 10:06:27.6734,0.4757,0.1352,-10.1598,1.22,3.04,1.24
1999-01-15 10:06:27.7426,0.4177,0.146,-10.1778,1.53,2.86,1.29
1999-01-15 10:06:27.8118,0.5302,0.1023,-10.1185,1.17,2.94,1.01
1999-01-15 10:06:27.8810,0.4506,0.1029,-10.1724,1.55,2.65,1.02
1999-01-15 10:06:27.9502,0.4943,0.1484,-10.146,1.51,2.66,1.16
1999-01-15 10:06:28.0194,0.438,0.0904,-10.1658,1.41,2.98,1.0
1999-01-15 10:06:28.0886,0.4398,0.091,-10.1598,1.11,3.19,1.27
1999-01-15 10:06:28.1578,0.4261,0.1215,-10.2047,1.37,2.97,1.22
1999-01-15 10:06:28.2270,0.4123,0.1777,-10.1448,1.54,3.29,1.13
1999-01-15 10:06:28.2962,0.4315,0.1358,-10.1526,1.85,3.0,1.06
1999-01-15 10:06:28.3653,0.4907,0.1346,-10.1311,1.8,2.9,1.1
1999-01-15 10:06:28.4345,0.45,0.0682,-10.1592,1.59,3.41,1.09
1999-01-15 10:06:28.5037,0.4249,0.0928,-10.1317,0.99,3.41,1.2
1999-01-15 10:06:28.5729,0.462,0.0838,-10.1784,0.77,3.47,1.4
