dateTime_UTC,ax,ay,az,gx,gy,gz
1999-01-02 04:01:12.7786,-0.2436,0.2202,-7.744,-33.95,26.15,3.48
1999-01-02 04:01:12.8475,-0.5457,0.6594,-5.0787,-17.74,16.11,-0.27
1999-01-02 04:01:12.9165,-0.9814,0.0826,-6.0044,16.12,-3.86,-0.92
1999-01-02 04:01:12.9855,-0.9754,0.3686,-8.9444,40.24,-22.37,-3.46
1999-01-02 04:01:13.0544,-2.0035,-0.7714,-15.1344,29.72,-18.24,-6.84
1999-01-02 04:01:13.1234,-2.0651,0.2011,-14.9112,-12.15,-2.94,0.46
1999-01-02 04:01:13.1923,-1.0029,0.0766,-11.0903,-34.0,16.88,5.23
1999-01-02 04:01:13.2613,-0.9838,0.1891,-7.6184,-32.82,27.49,6.14
1999-01-02 04:01:13.3302,-0.5511,0.0993,-5.476,-14.29,18.82,2.97
1999-01-02 04:01:13.3992,-1.1627,-0.1305,-5.6957,16.58,0.23,-1.73
1999-01-02 04:01:13.4681,-0.696,0.3351,-9.6164,40.19,-17.42,-6.3
1999-01-02 04:01:13.5371,-1.0514,0.234,-13.5534,27.34,-24.32,-5.65
1999-01-02 04:01:13.6060,-2.2913,-0.3034,-17.1821,-4.93,-5.01,-0.06
1999-01-02 04:01:13.6750,-1.4912,-0.0347,-11.4931,-33.5,10.12,7.08
1999-01-02 04:01:13.7439,-1.2435,0.0838,-8.0289,-32.16,24.25,8.09
1999-01-02 04:01:13.8129,-0.6301,0.535,-5.0985,-16.32,20.94,5.22
1999-01-02 04:01:13.8819,-0.7313,0.0527,-5.4814,20.76,-4.78,-2.1
1999-01-02 04:01:13.9508,-1.946,-0.2202,-9.8564,39.88,-21.02,-3.88
1999-01-02 04:01:14.0198,-0.9293,0.0197,-14.0327,22.68,-22.56,-2.98
1999-01-02 04:01:14.0887,-1.4655,0.3315,-14.965,-3.82,-0.55,-0.79
1999-01-02 04:01:14.1577,-1.8629,-0.2956,-12.5175,-28.16,20.76,3.13
1999-01-02 04:01:14.2266,-1.4763,0.2986,-8.7326,-38.37,26.75,6.1
1999-01-02 04:01:14.2956,-1.1489,0.5906,-5.6843,-25.13,27.04,4.8
1999-01-02 04:01:14.3645,0.1005,0.5332,-4.804,13.13,1.32,1.64
1999-01-02 04:01:14.4335,-1.2136,0.5212,-7.9349,38.82,-22.51,-5.62
1999-01-02 04:01:14.5024,-1.8533,-0.6421,-13.8179,42.55,-25.17,-3.79
1999-01-02 04:01:14.5714,-2.0131,-0.2519,-16.4222,5.01,-8.94,2.35
1999-01-02 04:01:14.6403,-0.991,-0.213,-12.6659,-22.56,13.73,5.08
1999-01-02 04:01:14.7093,-1.0448,0.0024,-9.6272,-37.94,26.21,3.13
1999-01-02 04:01:14.7783,-1.0765,0.6032,-6.5119,-35.11,22.37,0.49
1999-01-02 04:01:14.8472,-0.6146,0.4931,-3.8508,2.14,4.16,1.59
1999-01-02 04:01:14.9162,-0.5775,-0.1759,-7.2306,35.47,-15.42,-4.8
1999-01-02 04:01:14.9851,-1.271,-0.2047,-11.9556,43.74,-33.01,-5.82
1999-01-02 04:01:15.0541,-1.6947,-0.3914,-17.2258,17.69,-15.21,-2.03
1999-01-02 04:01:15.1230,-1.1154,-0.015,-13.7934,-21.86,10.73,2.23
1999-01-02 04:01:15.1920,-1.4188,0.0371,-9.6314,-36.96,25.6,5.72
1999-01-02 04:01:15.2609,-0.7779,0.4698,-6.3455,-26.85,24.72,6.18
1999-01-02 04:01:15.3299,-0.0317,0.368,-3.8741,4.52,6.81,2.98
1999-01-02 04:01:15.3988,-0.7923,-0.1041,-7.2312,34.98,-17.23,-4.8
1999-01-02 04:01:15.4678,-1.2866,-0.5338,-12.9328,42.91,-29.9,-4.48
1999-01-02 04:01:15.5368,-1.5708,-0.3734,-16.9769,4.49,-18.45,-1.61
1999-01-02 04:01:15.6057,-0.9892,-0.283,-13.785,-23.78,11.15,2.79
1999-01-02 04:01:15.6747,-0.8551,-0.0383,-10.0605,-45.15,27.82,4.61
1999-01-02 04:01:15.7436,-0.8916,0.4512,-6.7662,-36.9,28.63,3.46
1999-01-02 04:01:15.8126,-0.2938,1.0137,-4.2248,-7.55,17.12,1.5
1999-01-02 04:01:15.8815,-1.1172,0.1143,-6.1158,36.64,-8.53,-1.75
1999-01-02 04:01:15.9505,-1.0634,-0.6577,-10.6397,49.21,-22.65,-6.07
1999-01-02 04:01:16.0194,-1.189,-0.587,-15.1589,33.87,-19.08,-1.78
1999-01-02 04:01:16.0884,-0.9993,-0.094,-15.6388,-5.81,2.3,0.96
1999-01-02 04:01:16.1573,-1.2124,-0.0174,-11.0634,-33.68,22.77,4.59
1999-01-02 04:01:16.2263,-0.9233,-0.0138,-7.6782,-37.08,29.0,6.3
1999-01-02 04:01:16.2952,-0.5362,0.2956,-4.4605,-14.74,19.57,6.32
1999-01-02 04:01:16.3642,-0.4003,-0.1951,-5.4174,20.78,-5.88,0.95
1999-01-02 04:01:16.4332,-1.1561,-0.5104,-10.5117,39.86,-30.81,-2.24
1999-01-02 04:01:16.5021,-1.2082,0.1161,-14.7969,32.72,-27.53,0.07
1999-01-02 04:01:16.5711,-1.0149,-0.1125,-15.8256,-7.52,-2.63,1.5
1999-01-02 04:01:16.6400,-1.4051,-0.1011,-11.6038,-30.86,19.16,6.05
1999-01-02 04:01:16.7090,-1.268,-0.0425,-7.9481,-37.09,27.7,8.31
1999-01-02 04:01:16.7779,-0.6469,0.1047,-4.8202,-19.52,15.91,5.11
1999-01-02 04:01:16.8469,-0.1418,0.4207,-5.3342,17.55,-13.06,1.9
1999-01-02 04:01:16.9158,-1.2214,-0.2878,-10.617,41.27,-27.4,-3.24
1999-01-02 04:01:16.9848,-1.2142,-0.459,-15.4665,28.73,-19.57,-0.97
1999-01-02 04:01:17.0537,-1.6504,-0.1221,-15.062,-11.69,1.35,-0.46
1999-01-02 04:01:17.1227,-1.3404,-0.3686,-11.0999,-32.79,23.15,4.44
1999-01-02 04:01:17.1917,-1.1442,0.2669,-7.2007,-34.82,28.87,5.77
1999-01-02 04:01:17.2606,-0.2824,0.6116,-4.5228,-7.14,12.61,6.1
1999-01-02 04:01:17.3296,-0.769,-0.3124,-5.8818,23.82,-12.48,-2.63
1999-01-02 04:01:17.3985,-2.0615,-0.2591,-11.3776,45.9,-25.27,-1.5
1999-01-02 04:01:17.4675,-1.4721,-0.0467,-17.2671,10.68,-25.92,1.33
1999-01-02 04:01:17.5364,-0.7839,0.4255,-13.1644,-18.68,5.99,5.58
1999-01-02 04:01:17.6054,-1.5642,-0.4279,-11.1717,-39.38,28.16,5.46
1999-01-02 04:01:17.6743,-1.4823,0.067,-6.9182,-35.02,33.51,7.36
1999-01-02 04:01:17.7433,-0.1299,0.5685,-4.4366,-7.74,14.14,7.95
1999-01-02 04:01:17.8122,-0.1556,0.3076,-5.1643,33.57,-16.0,0.0
1999-01-02 04:01:17.8812,-1.3997,-0.1562,-10.5063,45.12,-38.0,-5.8
1999-01-02 04:01:17.9501,-1.4368,-0.6559,-14.7478,32.04,-24.78,-2.14
1999-01-02 04:01:18.0191,-1.4452,-0.3878,-15.6107,-7.4,0.03,0.03
1999-01-02 04:01:18.0881,-0.9808,-0.4763,-11.757,-32.94,19.95,2.59
1999-01-02 04:01:18.1570,-1.429,0.0808,-8.1324,-43.87,23.84,5.56
1999-01-02 04:01:18.2260,-0.9425,0.7145,-4.7819,-21.12,19.89,2.05
1999-01-02 04:01:18.2949,-0.3339,-0.1346,-4.1984,18.43,2.72,-3.19
1999-01-02 04:01:18.3639,-0.988,-0.4542,-8.5615,51.11,-20.06,-7.8
1999-01-02 04:01:18.4328,-2.2327,-0.736,-16.4599,35.31,-30.08,-9.4
1999-01-02 04:01:18.5018,-2.3302,-0.2956,-15.9147,-7.6,-14.17,-3.12
1999-01-02 04:01:18.5707,-1.0514,-0.2729,-11.8186,-38.32,20.79,3.61
1999-01-02 04:01:18.6397,-0.9575,0.0658,-7.1378,-38.73,26.32,5.44
1999-01-02 04:01:18.7086,-0.891,-0.0168,-4.8322,-16.34,18.58,2.37
1999-01-02 04:01:18.7776,-1.195,-0.0874,-5.26,18.72,-5.01,-0.96
1999-01-02 04:01:18.8465,-1.1208,-0.4189,-11.2328,44.04,-21.32,-2.77
1999-01-02 04:01:18.9155,-1.5541,0.1215,-16.6526,22.99,-19.57,-5.43
1999-01-02 04:01:18.9845,-1.2585,0.0341,-14.2691,-15.67,4.58,0.6
1999-01-02 04:01:19.0534,-1.3823,-0.2035,-11.2776,-38.18,20.61,6.79
1999-01-02 04:01:19.1224,-1.3566,-0.0096,-7.9858,-41.74,27.34,5.08
1999-01-02 04:01:19.1913,-0.377,0.7055,-4.8094,-18.3,19.25,3.11
1999-01-02 04:01:19.2603,-0.1664,0.7725,-4.5766,15.23,-6.3,-1.61
1999-01-02 04:01:19.3292,-1.3907,0.0969,-10.2113,45.68,-23.54,-4.04
1999-01-02 04:01:19.3982,-1.666,-0.8378,-14.2338,46.76,-27.99,0.82
1999-01-02 04:01:19.4671,-2.198,-0.0479,-16.7268,-1.29,-5.22,1.1
1999-01-02 04:01:19.5361,-1.2315,-0.1783,-12.049,-31.36,19.82,6.85
1999-01-02 04:01:19.6050,-0.8647,0.1197,-8.297,-46.47,26.36,7.25
1999-01-02 04:01:19.6740,-1.055,0.1029,-4.6981,-19.29,19.71,5.1
1999-01-02 04:01:19.7430,-0.693,0.0999,-3.9878,18.25,-1.06,-1.33
1999-01-02 04:01:19.8119,-1.2704,-0.1855,-10.0856,43.5,-19.61,-4.24
1999-01-02 04:01:19.8809,-1.3153,0.1735,-14.0459,33.05,-23.6,-6.01
1999-01-02 04:01:19.9498,-2.3715,-0.3525,-17.233,-1.64,-2.98,2.76
1999-01-02 04:01:20.0188,-1.3147,0.1711,-11.2334,-37.26,20.29,5.64
1999-01-02 04:01:20.0877,-0.961,0.2483,-8.0289,-39.63,33.66,5.63
1999-01-02 04:01:20.1567,-0.6894,0.6511,-4.6526,-13.2,25.42,4.02
1999-01-02 04:01:20.2256,-0.4793,0.3961,-5.0308,22.0,-3.69,0.48
1999-01-02 04:01:20.2946,-1.8802,-0.207,-9.471,47.26,-23.75,1.0
1999-01-02 04:01:20.3635,-1.0927,-0.8617,-14.7706,42.76,-28.94,4.95
1999-01-02 04:01:20.4325,-1.0347,-0.7055,-16.4198,-12.16,-7.7,0.3
1999-01-02 04:01:20.5014,-1.4242,-0.304,-11.6995,-35.45,18.68,0.89
1999-01-02 04:01:20.5704,-1.2232,0.2017,-7.5579,-41.09,23.53,1.56
1999-01-02 04:01:20.6394,-1.0765,0.5069,-3.9585,-11.79,18.14,1.83
1999-01-02 04:01:20.7083,-0.5224,-0.0413,-4.6963,28.16,-3.77,-1.96
1999-01-02 04:01:20.7773,-0.6756,-0.8575,-12.3919,45.47,-23.63,-7.32
1999-01-02 04:01:20.8462,-2.4888,-0.4177,-16.394,21.59,-23.51,-5.5
1999-01-02 04:01:20.9152,-1.3847,-0.292,-14.2721,-11.0,6.38,0.54
1999-01-02 04:01:20.9841,-1.4027,-0.368,-11.0538,-35.45,36.18,2.0
1999-01-02 04:01:21.0531,-0.3453,0.1454,-6.5831,-31.3,30.63,4.46
1999-01-02 04:01:21.1220,-0.447,0.6481,-4.5497,-9.95,10.06,1.03
1999-01-02 04:01:21.1910,-1.344,0.1699,-5.9751,32.15,-10.93,-3.86
1999-01-02 04:01:21.2599,-2.1842,-0.5996,-13.3009,44.11,-32.23,3.62
1999-01-02 04:01:21.3289,-1.8257,-0.511,-16.8895,14.57,-20.31,1.76
1999-01-02 04:01:21.3978,-1.5888,-0.0826,-14.4833,-37.0,-3.83,11.03
1999-01-02 04:01:21.4668,-0.7917,0.2005,-8.3185,-43.73,24.43,10.09
1999-01-02 04:01:21.5358,-1.0508,0.6912,-5.4599,-20.84,26.21,6.06
1999-01-02 04:01:21.6047,-0.6301,-0.0461,-4.0746,21.75,10.27,-0.03
1999-01-02 04:01:21.6737,-1.1956,-0.2184,-8.1216,42.4,-16.84,-3.75
1999-01-02 04:01:21.7426,-2.0723,-0.4362,-14.5336,38.65,-26.75,-4.59
1999-01-02 04:01:21.8116,-2.3685,-0.3997,-16.9841,-2.63,-7.55,-0.73
1999-01-02 04:01:21.8805,-1.0239,-0.3381,-12.7838,-30.12,18.43,4.08
1999-01-02 04:01:21.9495,-0.6211,0.2334,-7.7344,-42.09,21.63,8.18
1999-01-02 04:01:22.0184,-0.6403,0.5978,-4.6999,-18.44,18.41,5.03
1999-01-02 04:01:22.0874,-0.8635,0.0042,-5.2457,14.74,-1.3,-0.31
1999-01-02 04:01:22.1563,-1.3345,-0.1077,-9.5069,37.78,-13.91,-5.0
1999-01-02 04:01:22.2253,-2.1333,-0.4548,-16.0069,33.26,-25.84,-2.8
1999-01-02 04:01:22.2943,-2.2393,-0.0766,-15.5952,-3.44,-0.74,-3.74
1999-01-02 04:01:22.3632,-1.1561,-0.4626,-12.2147,-30.91,22.47,3.55
1999-01-02 04:01:22.4322,-0.9467,-0.0934,-7.741,-38.24,23.4,3.63
1999-01-02 04:01:22.5011,-1.3416,0.2902,-5.4886,-23.09,19.6,1.54
1999-01-02 04:01:22.5701,-1.1478,0.6331,-5.0021,19.29,2.4,-1.62
1999-01-02 04:01:22.6390,-1.7061,-0.754,-9.0174,51.49,-20.25,-1.22
1999-01-02 04:01:22.7080,-1.6462,-0.4321,-15.594,34.42,-20.88,-5.98
1999-01-02 04:01:22.7769,-1.2842,0.2896,-14.3726,-3.85,-3.94,2.96
1999-01-02 04:01:22.8459,-1.4631,-0.4135,-13.0358,-35.17,21.26,6.05
1999-01-02 04:01:22.9148,-1.4829,0.1017,-8.2377,-42.02,30.6,7.98
1999-01-02 04:01:22.9838,-0.8761,0.3243,-4.8298,-22.95,21.52,8.26
1999-01-02 04:01:23.0527,-0.4327,0.0892,-4.7885,12.57,-0.37,2.25
1999-01-02 04:01:23.1217,-0.4584,0.0102,-8.2401,44.42,-18.6,-4.07
1999-01-02 04:01:23.1907,-1.4039,-0.2352,-14.062,39.07,-30.0,-4.24
1999-01-02 04:01:23.2596,-2.4924,-0.1652,-17.5214,-2.79,-7.39,-0.76
1999-01-02 04:01:23.3286,-1.0305,-0.2029,-11.4943,-31.51,17.77,5.63
1999-01-02 04:01:23.3975,-0.979,0.0359,-8.8158,-43.28,26.06,6.36
1999-01-02 04:01:23.4665,-1.0143,0.7498,-5.278,-24.67,19.61,5.38
1999-01-02 04:01:23.5364,-0.4219,0.3435,-4.4067,13.12,0.74,0.3
1999-01-02 04:01:23.6056,-1.3135,0.2507,-9.3358,43.44,-22.93,-7.49
1999-01-02 04:01:23.6749,-1.806,-0.3339,-14.2649,36.87,-16.2,-7.5
1999-01-02 04:01:23.7441,-2.168,-0.9946,-16.5993,3.61,-3.45,-1.57
1999-01-02 04:01:23.8133,-1.4817,-0.1263,-12.5522,-30.52,16.03,3.46
1999-01-02 04:01:23.8825,-1.1011,-0.0425,-8.7278,-39.83,28.53,7.69
1999-01-02 04:01:23.9517,-0.5583,0.164,-5.6328,-24.44,25.27,5.4
1999-01-02 04:01:24.0209,-0.5984,0.3225,-4.3439,9.88,-1.14,2.06
1999-01-02 04:01:24.0901,-1.6636,0.0078,-8.7123,43.22,-27.48,-2.47
1999-01-02 04:01:24.1594,-1.3949,0.0539,-14.3918,41.33,-27.68,-2.2
1999-01-02 04:01:24.2286,-1.5349,-0.2507,-17.2743,1.1,-3.22,0.76
1999-01-02 04:01:24.2978,-1.0388,-0.1813,-11.7246,-31.78,20.02,6.22
1999-01-02 04:01:24.3670,-0.9814,-0.0963,-7.689,-39.39,29.11,8.6
1999-01-02 04:01:24.4362,-0.2304,0.4105,-4.3283,-13.42,18.13,8.56
1999-01-02 04:01:24.5054,-0.2519,-0.1544,-4.8902,26.06,-6.13,-1.01
1999-01-02 04:01:24.5747,-1.6067,-0.7791,-10.225,52.9,-23.18,-6.11
1999-01-02 04:01:24.6439,-2.259,-1.1065,-16.9607,33.07,-25.31,-5.55
1999-01-02 04:01:24.7131,0.38,0.1334,-13.7108,-17.5,-17.03,10.74
1999-01-02 04:01:24.7823,-1.3129,-0.1185,-10.2071,-45.84,16.33,11.33
1999-01-02 04:01:24.8515,-0.4368,0.0957,-6.2737,-27.64,26.53,7.88
1999-01-02 04:01:24.9207,-0.219,-0.0054,-3.9106,-1.69,12.15,1.22
1999-01-02 04:01:24.9899,-1.1603,-0.3124,-6.8895,33.46,-14.21,-4.8
1999-01-02 04:01:25.0592,-1.6157,-0.7468,-14.4301,41.23,-23.57,-6.51
1999-01-02 04:01:25.1284,-1.2722,0.2436,-16.6561,-0.92,13.36,-2.91
1999-01-02 04:01:25.1976,-1.42,-0.5858,-13.3469,-23.65,22.62,2.39
1999-01-02 04:01:25.2668,-1.0963,-0.0024,-8.9247,-41.01,26.99,2.91
1999-01-02 04:01:25.3360,-1.0149,-0.2783,-5.5832,-21.48,19.64,2.79
1999-01-02 04:01:25.4052,-1.3111,0.5326,-4.8609,-1.74,3.88,0.03
1999-01-02 04:01:25.4744,-0.833,0.6307,-8.1958,35.62,-19.74,1.82
1999-01-02 04:01:25.5437,-0.9712,-0.292,-15.0757,25.24,-27.17,-0.19
1999-01-02 04:01:25.6129,-2.4427,-0.45,-16.0182,2.79,-0.8,0.13
1999-01-02 04:01:25.6821,-1.0466,0.0598,-11.4955,-28.06,17.5,3.33
1999-01-02 04:01:25.7513,-1.2405,0.3196,-9.0073,-35.9,26.4,4.4
1999-01-02 04:01:25.8205,-0.3578,0.7115,-4.6347,-15.69,20.09,2.86
1999-01-02 04:01:25.8897,-0.2465,-0.1089,-4.5934,13.9,-1.5,-3.3
1999-01-02 04:01:25.9590,-1.4398,0.0305,-9.3819,40.61,-12.04,-14.03
1999-01-02 04:01:26.0282,-1.2166,-0.243,-15.5694,29.37,-17.69,-11.31
1999-01-02 04:01:26.0974,-1.7073,0.2088,-15.22,-10.96,-5.69,-1.98
1999-01-02 04:01:26.1666,-1.423,-0.0114,-11.8126,-34.06,16.86,4.05
1999-01-02 04:01:26.2358,-1.0646,0.0778,-7.993,-37.88,27.13,4.1
1999-01-02 04:01:26.3050,-0.2507,0.5314,-4.5132,-15.45,19.7,-2.33
1999-01-02 04:01:26.3742,-0.9664,0.4159,-5.3348,17.48,-8.43,-3.61
1999-01-02 04:01:26.4435,-1.8126,0.1825,-10.6517,42.38,-23.35,-0.38
1999-01-02 04:01:26.5127,-1.2884,-0.395,-16.3234,24.46,-15.37,1.02
1999-01-02 04:01:26.5819,-1.2357,0.0443,-14.5527,-19.99,6.47,-0.2
1999-01-02 04:01:26.6511,-1.4859,0.1083,-10.7373,-38.84,25.48,2.86
1999-01-02 04:01:26.7203,-1.2154,0.3836,-7.2432,-39.68,26.33,7.65
1999-01-02 04:01:26.7895,-0.5894,0.836,-4.2888,-10.34,13.49,8.41
1999-01-02 04:01:26.8587,0.1604,0.1161,-4.8022,27.4,-7.73,-3.7
1999-01-02 04:01:26.9280,-2.183,0.1771,-12.4876,49.99,-20.81,-7.66
1999-01-02 04:01:26.9972,-1.7839,-0.0461,-17.5879,19.63,-17.61,-2.59
1999-01-02 04:01:27.0664,-1.0957,0.6427,-13.5295,-21.12,7.96,4.22
1999-01-02 04:01:27.1356,-1.1549,-0.0682,-10.4674,-41.57,18.05,8.04
1999-01-02 04:01:27.2048,-1.1549,0.6397,-6.5203,-37.81,23.36,4.64
1999-01-02 04:01:27.2740,0.3249,0.9587,-3.0908,1.08,11.13,0.9
1999-01-02 04:01:27.3433,-0.9634,0.2968,-6.4742,40.36,-13.25,-1.12
1999-01-02 04:01:27.4125,-1.0155,-0.4727,-14.1548,44.98,-24.84,-2.39
1999-01-02 04:01:27.4817,-1.1513,0.3614,-16.6651,1.19,-18.68,-0.76
1999-01-02 04:01:27.5509,-1.0113,-0.076,-13.0657,-21.99,10.51,3.77
1999-01-02 04:01:27.6201,-1.2848,0.2549,-9.6129,-41.14,26.79,3.39
1999-01-02 04:01:27.6893,-0.5799,1.0197,-5.1756,-24.91,27.82,2.31
1999-01-02 04:01:27.7585,-0.1209,1.1902,-3.3924,12.38,0.42,1.08
1999-01-02 04:01:27.8278,-0.9491,0.3339,-9.1018,48.35,-20.16,-2.2
1999-01-02 04:01:27.8970,-1.5451,-0.8671,-16.5407,33.48,-19.51,-3.88
1999-01-02 04:01:27.9662,-1.867,0.4147,-14.7897,-9.05,-6.56,1.44
1999-01-02 04:01:28.0354,-1.061,0.07,-12.1286,-38.53,25.44,3.02
1999-01-02 04:01:28.1046,-0.5284,0.6936,-7.4723,-40.26,30.92,0.76
1999-01-02 04:01:28.1738,-0.8833,1.1196,-4.1207,-15.59,15.45,1.74
1999-01-02 04:01:28.2430,-1.0712,0.5499,-4.91,24.74,-10.36,0.5
1999-01-02 04:01:28.3123,-0.8677,0.3596,-9.702,51.39,-25.11,0.39
1999-01-02 04:01:28.3815,-1.6552,-0.9024,-19.1018,33.32,-19.02,-5.32
1999-01-02 04:01:28.4507,-2.1309,0.605,-13.5654,-18.58,-4.04,1.16
1999-01-02 04:01:28.5199,-1.1555,0.0904,-11.3159,-41.56,20.76,8.0
1999-01-02 04:01:28.5891,-0.319,0.8288,-5.9488,-38.12,26.31,5.85
1999-01-02 04:01:28.6583,0.1688,0.7528,-3.7251,-4.06,10.37,-0.72
1999-01-02 04:01:28.7276,-0.8922,0.6732,-6.7381,31.88,-3.02,-7.98
1999-01-02 04:01:28.7968,-1.7019,-0.155,-14.4007,48.54,-23.51,-1.43
1999-01-02 04:01:28.8660,-1.5307,0.2854,-17.2761,6.37,-18.08,-1.31
1999-01-02 04:01:28.9352,-0.9676,0.5278,-12.6701,-29.37,9.54,4.69
1999-01-02 04:01:29.0044,-0.8749,0.3842,-9.6224,-41.79,26.38,3.5
1999-01-02 04:01:29.0736,-0.7636,0.9796,-5.415,-28.16,26.36,1.33
1999-01-02 04:01:29.1428,-0.7061,0.7103,-4.5611,11.96,4.6,-1.09
1999-01-02 04:01:29.2121,-0.9347,0.6678,-7.0361,43.02,-20.53,-2.34
1999-01-02 04:01:29.2813,-1.3063,-0.517,-15.3696,45.27,-24.26,-2.85
1999-01-02 04:01:29.3505,-1.6085,0.4404,-17.2408,-0.36,-5.63,-1.44
1999-01-02 04:01:29.4197,-0.8934,0.2459,-12.4852,-35.23,16.9,3.23
1999-01-02 04:01:29.4889,-0.681,0.6211,-8.0097,-45.26,27.18,5.23
1999-01-02 04:01:29.5581,-0.6385,1.0418,-4.8699,-21.99,18.15,4.01
1999-01-02 04:01:29.6273,-0.4787,0.8485,-4.2673,16.0,-2.14,-0.68
1999-01-02 04:01:29.6966,-0.9437,0.2866,-9.717,46.66,-23.02,-0.27
1999-01-02 04:01:29.7658,-1.0071,0.1143,-14.6192,36.27,-22.44,-2.9
1999-01-02 04:01:29.8350,-1.3763,0.1825,-15.7023,-2.76,-4.79,-0.72
1999-01-02 04:01:29.9042,-0.8114,0.4075,-11.8946,-31.36,18.44,1.99
1999-01-02 04:01:29.9734,-1.417,0.5296,-8.6135,-40.82,24.1,6.02
1999-01-02 04:01:30.0426,-0.605,1.2279,-4.7921,-17.21,15.7,6.5
1999-01-02 04:01:30.1119,-0.2765,0.5314,-5.5191,14.9,-2.98,4.03
1999-01-02 04:01:30.1811,-0.8982,0.4356,-7.9301,35.86,-19.99,-2.18
1999-01-02 04:01:30.2503,-0.8719,0.1131,-14.8388,38.26,-19.21,0.15
1999-01-02 04:01:30.3195,-0.7947,0.5086,-15.8214,-4.34,-2.56,1.68
1999-01-02 04:01:30.3887,-0.9072,0.3118,-11.6181,-33.15,20.13,5.05
1999-01-02 04:01:30.4579,-0.7307,0.4464,-7.5585,-36.25,27.58,5.99
1999-01-02 04:01:30.5271,-0.0072,0.6804,-4.6107,-17.26,14.74,2.41
1999-01-02 04:01:30.5964,-0.5601,0.5272,-4.661,22.36,-9.84,-3.38
1999-01-02 04:01:30.6656,-0.6206,0.4243,-9.921,52.74,-21.55,-6.96
1999-01-02 04:01:30.7348,-1.8646,-0.2483,-17.8901,25.88,-20.23,-6.84
1999-01-02 04:01:30.8040,-1.0783,0.3908,-14.0985,-9.38,1.08,4.16
1999-01-02 04:01:30.8732,-0.2932,-0.0945,-10.6116,-37.35,20.17,3.82
1999-01-02 04:01:30.9424,-0.6188,0.4093,-7.0942,-35.53,24.27,-0.6
1999-01-02 04:01:31.0116,-0.544,1.1615,-3.9842,-9.15,9.33,-3.78
1999-01-02 04:01:31.0809,-1.1825,0.9658,-5.1774,35.72,-15.22,-3.61
1999-01-02 04:01:31.1501,-0.8192,-0.2262,-13.0759,50.39,-17.79,-1.54
1999-01-02 04:01:31.2193,-1.1029,-0.4189,-16.2235,21.99,-11.05,-2.7
1999-01-02 04:01:31.2885,-1.4326,0.0898,-14.5138,-16.23,8.97,-0.66
1999-01-02 04:01:31.3577,-1.1095,0.0814,-10.2256,-36.32,24.04,2.95
1999-01-02 04:01:31.4269,-0.3495,0.5721,-6.5143,-35.1,19.83,4.93
1999-01-02 04:01:31.4962,-0.5511,0.7097,-5.339,-10.07,9.16,2.96
1999-01-02 04:01:31.5654,-0.6774,0.6726,-5.0338,23.87,-14.6,-1.33
1999-01-02 04:01:31.6346,-1.0113,0.0993,-12.2471,39.31,-28.36,-1.68
1999-01-02 04:01:31.7038,-1.724,-0.3704,-17.3485,23.45,-15.35,-0.32
1999-01-02 04:01:31.7730,-1.4362,0.6253,-13.7162,-27.73,6.07,2.93
1999-01-02 04:01:31.8422,-0.8964,0.1388,-10.4417,-38.28,24.0,7.06
1999-01-02 04:01:31.9114,-0.8384,0.833,-6.7046,-39.02,27.27,5.5
1999-01-02 04:01:31.9807,-0.4524,1.1196,-3.8149,-5.67,11.92,4.67
1999-01-02 04:01:32.0499,-0.3076,0.5021,-4.9943,35.8,-14.98,-3.37
1999-01-02 04:01:32.1191,-1.5086,0.0551,-13.2069,51.98,-25.66,-4.47
1999-01-02 04:01:32.1883,-1.7779,-0.3842,-17.8093,21.9,-14.45,-4.86
1999-01-02 04:01:32.2575,-1.1418,0.3525,-13.6258,-24.11,11.27,-0.69
1999-01-02 04:01:32.3267,-0.7941,0.2184,-9.5614,-37.19,25.26,2.22
1999-01-02 04:01:32.3959,-0.9407,0.6206,-6.3988,-34.36,27.34,-0.19
1999-01-02 04:01:32.4652,-0.7947,1.0819,-3.162,2.52,6.73,-1.09
1999-01-02 04:01:32.5344,-0.8779,0.7456,-7.6656,41.94,-15.65,-2.61
1999-01-02 04:01:32.6036,-1.6109,0.1807,-14.241,49.66,-23.02,-2.79
1999-01-02 04:01:32.6728,-1.3362,0.4009,-15.4629,12.14,-6.69,-0.75
1999-01-02 04:01:32.7420,-1.3518,0.0491,-14.7251,-14.75,14.49,4.66
1999-01-02 04:01:32.8112,-0.6481,0.4877,-9.8253,-37.93,26.74,6.61
1999-01-02 04:01:32.8805,-0.6786,0.617,-6.6232,-33.12,25.57,5.46
1999-01-02 04:01:32.9497,-0.4614,0.6768,-3.7149,-1.16,9.38,2.64
1999-01-02 04:01:33.0189,-1.0173,-0.0191,-6.3976,38.4,-16.36,-1.23
1999-01-02 04:01:33.0881,-0.6331,0.1915,-14.001,43.31,-21.42,-4.99
1999-01-02 04:01:33.1573,-1.4811,0.2633,-16.4186,16.57,-11.52,-1.16
1999-01-02 04:01:33.2265,-0.7331,0.362,-13.6378,-18.72,10.44,2.71
1999-01-02 04:01:33.2957,-1.262,0.0838,-10.3591,-41.62,28.18,6.26
1999-01-02 04:01:33.3650,-0.1334,0.6936,-5.5347,-27.83,22.2,4.43
1999-01-02 04:01:33.4342,-0.7803,0.3399,-4.1123,2.84,9.53,1.51
